country,gender,math,read,science
ALB,male,413.759,362.122,276.734
ALB,female,306.056,332.46,312.844
ALB,male,371.055,279.283,373.309
ALB,male,286.33,285.865,266.131
ALB,male,570.031,539.394,539.029
ALB,female,314.251,360.655,245.398
ALB,female,502.583,374.883,449.258
ALB,female,308.868,266.386,348.443
ALB,female,333.351,378.836,389.134
ALB,male,257.034,236.952,306.996
ALB,male,337.615,276.963,268.945
ALB,male,253.772,351.03,290.443
ALB,female,482.327,432.042,506.751
ALB,female,320.194,423.863,222.736
ALB,female,432.982,457.573,459.197
ALB,female,427.213,389.551,447.672
ALB,male,315.343,228.127,325.076
ALB,male,414.684,337.932,396.824
ALB,female,378.866,338.233,404.124
ALB,female,515.245,463.145,465.397
ALB,male,470.432,377.177,504.866
ALB,male,284.094,204.64,424.301
ALB,female,418.214,404.947,286.784
ALB,female,311.08,342.061,388.684
ALB,female,402.941,399.207,539.765
ALB,female,432.257,351.317,407.631
ALB,female,521.383,546.204,470.804
ALB,male,328.385,359.452,301.55
ALB,male,281.195,266.903,321.49
ALB,female,436.519,448.568,490.382
ALB,female,394.591,370.044,303.591
ALB,female,422.985,475.812,542.196
ALB,female,510.989,439.631,519.614
ALB,female,275.393,397.037,310.173
ALB,male,292.269,344.205,361.354
ALB,female,304.575,312.766,315.339
ALB,male,279.117,272.262,235.59
ALB,female,441.754,384.932,506.816
ALB,male,319.834,354.513,325.291
ALB,male,306.124,310.096,341.842
ALB,male,337.465,306.238,359.59
ALB,male,462.901,375.85,501.776
ALB,female,440.027,353.968,389.764
ALB,female,461.996,281.924,425.866
ALB,male,298.995,329.853,318.696
ALB,female,418.242,447.096,406.59
ALB,female,351.629,367.787,394.073
ALB,female,246.533,271.282,316.26
ALB,male,372.724,379.185,406.16
ALB,male,488.774,522.819,446.715
ALB,female,356.646,429.251,371.398
ALB,male,352.574,268.236,380.881
ALB,male,403.305,375.942,336.195
ALB,female,440.819,412.721,436.913
ALB,male,333.839,384.288,280.916
ALB,male,302.162,286.04,360.209
ALB,male,440.314,297.516,459.752
ALB,male,284.075,302.844,351.999
ALB,female,386.791,426.661,331.458
ALB,male,428.175,437.497,401.779
ALB,male,345.659,406.359,383.258
ALB,female,254.571,288.646,249.545
ALB,male,345.315,332.289,363.707
ALB,male,575.574,418.933,562.978
ALB,female,418.115,503.675,481.628
ALB,female,311.569,275.757,294.2
ALB,male,555.037,472.186,427.441
ALB,male,245.778,344.292,336.302
ALB,male,264.591,257.429,247.392
ALB,male,438.845,359.621,462.315
ALB,male,409.244,248.025,472.539
ALB,male,488.762,358.927,432.465
ALB,female,349.641,457.565,403.721
ALB,female,286.228,279.725,375.163
ALB,male,323.985,270.261,272.873
ALB,male,520.928,444.983,490.519
ALB,female,473.408,434.391,521.86
ALB,male,404.807,368.509,416.603
ALB,male,349.848,339.277,330.986
ALB,female,343.45,433.793,366.012
ALB,female,331.444,342.28,313.379
ALB,male,503.946,331.943,456.674
ALB,male,412.958,323.958,456.355
ALB,female,268.503,273.007,364.825
ALB,male,391.664,382.107,412.495
ALB,female,283.251,279.294,322.678
ALB,male,365.179,391.562,316.575
ALB,female,386.995,434.998,380.603
ALB,female,454.147,451.839,392.209
ALB,male,561.259,573.816,640.721
ALB,male,301.502,355.793,238.402
ALB,male,299.984,275.058,243.82
ALB,female,237.814,268.974,372.813
ALB,male,351.672,346.492,339.952
ALB,male,360.734,310.479,368.543
ALB,male,501.407,497.11,461.832
ALB,male,490.78,390.152,465.209
ALB,male,440.705,410.336,423.565
ALB,male,271.175,260.861,323.667
ALB,male,491.736,576.346,441.714
ALB,female,379.996,380.135,429.513
ALB,female,376.229,398.313,402.736
ALB,female,386.754,356.942,373.547
ALB,female,563.024,454.26,413.171
ALB,male,353.428,238.575,322
ALB,male,258.413,295.559,266.473
ALB,male,312.579,382.94,362.997
ALB,male,306.966,248.341,306.525
ALB,female,409.875,499.293,397.587
ALB,female,279.869,302.431,286.563
ALB,female,413.809,429.884,517.397
ALB,female,312.917,283.825,435.274
ALB,male,273.306,409.585,358.465
ALB,male,344.1,411.417,332.411
ALB,female,344.154,417.498,399.67
ALB,male,323.572,320.847,362.991
ALB,male,339.254,359.708,352.773
ALB,male,331.758,277.62,301.212
ALB,female,481.816,471.185,418.674
ALB,female,360.852,384.368,308.323
ALB,male,338.218,329.308,399.719
ALB,female,445.974,427.101,496.056
ALB,male,254.595,361.227,331.316
ALB,female,285.147,235.329,285.212
ALB,female,419.804,522.002,468.527
ALB,male,356.138,326.342,331.296
ALB,female,268.059,277.884,286.261
ALB,female,409.197,486.455,503.247
ALB,male,320.447,354.555,353.337
ALB,female,344.325,344.061,366.722
ALB,female,361.798,400.356,450.132
ALB,female,401.94,364.937,415.644
ALB,male,366.465,403.948,441.167
ALB,male,297.523,283.766,325.58
ALB,male,547.225,490.763,573.959
ALB,female,332.601,275.398,383.624
ALB,female,372.536,477.538,369.818
ALB,female,463.47,437.151,555.488
ALB,male,438.845,515.056,404.558
ALB,female,392.194,348.104,360.325
ALB,male,271.034,319.662,318.491
ALB,male,262.882,229.572,270.09
ALB,female,378.807,425.143,442.224
ALB,male,418.215,477.895,380.091
ALB,female,351.173,327.77,355.234
ALB,female,482.734,491.406,421.879
ALB,female,291.624,270.307,360.215
ALB,male,462.847,422.474,426.992
ALB,female,515.704,523.932,523.746
ALB,female,367.533,264.011,415.292
ALB,male,371.642,305.22,285.328
ALB,male,289.696,411.216,300.196
ALB,female,483.639,397.876,498.248
ALB,female,455.772,449.918,456.669
ALB,male,340.797,399.41,400.822
ALB,female,347.047,355.128,329.604
ALB,female,374.847,363.189,381.436
ALB,male,232.792,212.461,303.942
ALB,male,430.333,337.141,462.468
ALB,female,364.558,320.191,439.566
ALB,female,332.831,469.622,405.637
ALB,female,467.814,459.249,480.789
ALB,male,244.618,300.32,274.186
ALB,female,456.624,467.157,480.029
ALB,female,403.002,368.012,413.737
ALB,female,493.589,496.827,470.127
ALB,male,351.494,209.323,387.627
ALB,male,326.313,218.097,342.783
ALB,male,248.468,232.226,248.025
ALB,female,459.911,502.344,482.032
ALB,male,393.403,326.654,443.653
ALB,male,328.154,308.704,273.507
ALB,female,386.936,393.985,438.367
ALB,female,260.815,306.476,279.094
ALB,male,284.138,288.493,365.891
ALB,female,400.902,367.283,396.163
ALB,female,485.162,491.079,530.706
ALB,female,488.124,426.306,425.702
ALB,female,374.8,362.993,399.732
ALB,female,420.629,413.25,411.824
ALB,male,442.094,380.732,395.938
ALB,male,301.781,236.236,235.132
ALB,male,399.443,310.549,374.229
ALB,female,271.649,273.008,320.008
ALB,male,461.092,428.446,465.06
ALB,male,493.822,413.585,503.408
ALB,female,485.979,451.156,491.946
ALB,male,370.191,313.387,343.77
ALB,male,328.668,333.247,398.421
ALB,female,415.843,379.575,453.076
ALB,male,328.344,277.413,404.79
ALB,male,340.917,281.805,257.188
ALB,male,391.632,315.235,345.78
ALB,female,409.381,415.458,385.311
ALB,female,314.662,274.795,352.739
ALB,male,332.962,233.757,314.9
ALB,female,494.646,463.507,513.587
ALB,female,290.265,263.869,306.936
ALB,female,390.273,435.608,418.125
ALB,male,437.515,422.638,451.887
ALB,male,383.551,409.451,340.681
ALB,male,426.048,337.244,479.703
ALB,male,327.912,262.562,352.443
ALB,female,256.168,182.733,235.673
ALB,male,248.257,283.045,284.161
ALB,male,299.36,321.932,332.358
ALB,male,467.95,477.127,347.976
ALB,male,301.96,280.219,269.616
ALB,male,282.798,253.043,251.088
ALB,female,390.004,417.509,329.819
ALB,male,391.533,389.127,412.021
ALB,male,336.367,349.845,355.862
ALB,female,302.421,406.518,367.74
ALB,female,626.154,564.895,664.331
ALB,female,238.375,278.733,277.22
ALB,male,278.445,200.024,305.119
ALB,male,194.858,210.874,230.762
ALB,female,238.402,309.844,302.222
ALB,male,355.335,342.035,308.086
ALB,female,401.157,331.009,343.03
ALB,female,440.054,473.785,496.112
ALB,female,422.863,496.883,440.945
ALB,female,459.02,326.156,396.932
ALB,male,307.585,415.122,329.419
ALB,female,433.146,500.192,361.775
ALB,male,229.726,348.195,326.139
ALB,male,406.157,384.839,386.617
ALB,female,230.572,300.981,245.065
ALB,female,370.048,372.248,435.038
ALB,male,460.613,273.198,469.753
ALB,female,448.325,410.387,398.871
ALB,female,366.659,361.908,350.59
ALB,male,323.213,312.315,350.585
ALB,female,491.972,480.363,447.823
ALB,female,308.113,322.696,256.461
ALB,female,239.117,228.658,225.275
ALB,male,530.331,393.922,597.92
ALB,female,359.76,379.239,401.811
ALB,male,411.189,477.197,424.818
ALB,female,278.648,253.682,297.748
ALB,male,385.048,386.123,368.973
ALB,male,364.484,248.639,330.757
ALB,male,375.367,321.887,319.1
ALB,male,272.132,252.38,360.383
ALB,female,289.595,307.596,353.526
ALB,male,299.739,243.654,313.711
ALB,female,372.361,400.015,459.287
ALB,female,474.362,507.245,467.699
ALB,female,327.966,222.226,380.529
ALB,female,500.607,416.267,378.726
ALB,male,316.596,285.532,246.484
ALB,female,440.075,422.011,395.658
ALB,female,319.152,305.141,294.709
ALB,male,451.312,385.471,427.332
ALB,male,396.424,398.837,432.046
ALB,male,389.246,449.609,347.812
ALB,female,341.327,343.602,267.994
ALB,male,286.408,323.801,305.692
ALB,female,337.12,301.957,387.163
ALB,male,309.714,302.965,322.972
ALB,female,411.141,385.455,300.393
ALB,female,336.967,313.835,344.752
ALB,female,392.388,583.462,435.976
ALB,female,370.47,246.7,353.141
ALB,male,185.351,303.783,303.94
ALB,female,366.712,314.444,442.004
ALB,male,321.02,401.652,416.575
ALB,female,532.237,516.108,486.428
ALB,female,380.205,318.635,416.673
ALB,female,262.309,333.835,359.709
ALB,male,239.262,329.157,303.611
ALB,female,398.207,467.241,440.232
ALB,male,634.371,638.045,647.115
ALB,female,488.892,400.085,424.788
ALB,female,113.047,209.075,140.422
ALB,female,348.114,287.692,316.084
ALB,male,464.727,470.61,447.225
ALB,female,448.718,491.557,442.128
ALB,female,325.067,348.35,343.514
ALB,female,443.932,420.233,464.019
ALB,female,457.022,399.026,524.525
ALB,male,447.999,454.209,437.929
ALB,male,357.08,426.63,326.042
ALB,female,520.297,515.583,536.716
ALB,male,292.829,264.685,368.117
ALB,female,377.395,377.067,422.997
ALB,male,356.962,300.152,317.362
ALB,female,381.514,401.256,337.125
ALB,female,320.133,295.317,343.734
ALB,male,565.34,411.424,572.902
ALB,female,449.89,495.161,458.419
ALB,female,379.666,384.391,475.122
ALB,female,548.968,447.691,518.48
ALB,male,361.352,382.509,354.058
ALB,female,422.953,389.833,452.736
ALB,male,329.552,392.743,329.465
ALB,male,292.803,343.061,323.335
ALB,female,319.161,374.103,338.266
ALB,female,376.991,350.222,414.458
ALB,female,367.951,431.776,375.869
ALB,male,484.843,391.328,444.923
ALB,female,328.433,286.323,301.953
ALB,male,227.567,259.288,282.889
ALB,female,399.52,428.497,424.692
ALB,male,309.164,347.893,372.324
ALB,female,401.145,375.985,435.803
ALB,male,351.137,321.917,314.231
ALB,male,595.269,504.647,572.122
ALB,male,527.406,435.744,572.88
ALB,female,376.43,431.54,401.856
ALB,female,511.706,463.481,398.275
ALB,male,454.067,385.896,378.344
ALB,female,431.08,348.616,341.256
ALB,male,278.869,267.481,287.558
ALB,female,356.392,369.171,326.982
ALB,male,262.707,331.285,314.231
ALB,male,454.486,362.566,480.773
ALB,female,312.51,309.643,247.014
ALB,male,420.542,409.916,422.211
ALB,male,446.43,404.967,425.281
ALB,male,331.169,235.911,338.17
ALB,female,326.859,356.781,343.597
ALB,female,409.986,382.236,487.473
ALB,male,471.783,391.874,529.23
ALB,male,280.916,255.407,317.419
ALB,female,289.419,396.421,259.718
ALB,female,291.35,285.224,228.822
ALB,male,387.266,333.746,423.203
ALB,male,389.144,277.981,393.957
ALB,male,331.511,297.997,349.299
ALB,male,331.666,321.178,363.934
ALB,male,479.741,442.917,457.699
ALB,female,348.122,359.301,365.632
ALB,male,344.519,291.553,271.674
ALB,female,331.323,334.788,369.596
ALB,female,377.026,337.914,290.968
ALB,female,330.577,290.394,350.92
ALB,male,396.786,404.094,417.142
ALB,female,347.643,449.157,345.036
ALB,female,353.55,384.399,318.208
ALB,male,317.837,341.871,282.066
ALB,female,379.155,360.704,330.608
ALB,male,157.033,278.999,216.653
ALB,female,283.252,299.469,315.984
ALB,female,385.752,426.237,399.713
ALB,male,379.46,388.632,367.616
ALB,male,248.153,346.56,423.651
ALB,male,373.542,309.051,353.228
ALB,male,381.684,293.621,421.954
ALB,female,252.81,339.385,348.311
ALB,female,371.607,374.345,330.089
ALB,male,436.266,410.613,432.269
ALB,female,310.444,349.282,294.765
ALB,female,476.585,392.17,476.446
ALB,female,317.931,389.429,353.138
ALB,female,394.273,380.979,299.54
ALB,female,247.958,292.075,256.73
ALB,female,332.396,360.606,357.701
ALB,female,436.167,396.442,441.452
ALB,male,523.812,326.265,431.124
ALB,female,423.185,338.485,437.247
ALB,female,310.147,281.95,368.544
ALB,female,410.551,365.583,381.561
ALB,male,463.232,397.421,504.595
ALB,female,463.288,353.473,500.537
ALB,male,361.25,283.763,275.526
ALB,male,254.422,334.571,343.101
ALB,female,299.33,399.163,392.982
ALB,female,407.136,305.41,381.388
ALB,male,348.511,281.725,347.515
ALB,male,376.056,230.161,342.906
ALB,male,420.657,250.229,404.858
ALB,female,348.418,353.903,388.133
ALB,female,340.431,409.599,333.611
ALB,female,310.88,342.829,315.314
ALB,male,395.944,318.707,403.646
ALB,female,459.602,409.507,492.877
ALB,male,353.37,354.57,363.959
ALB,female,243.568,207.108,280.327
ALB,female,419.587,477.586,417.184
ALB,male,358.062,357.228,379.161
ALB,male,404.812,347.648,302.735
ALB,female,286.658,246.934,255.946
ALB,female,306.847,307.066,301.013
ALB,male,327.044,316.166,277.449
ALB,female,432.96,476.221,513.389
ALB,male,251.156,255.55,342.716
ALB,male,237.067,180.238,187.194
ALB,female,332.362,324.21,316.927
ALB,female,517.81,485.859,491.948
ALB,female,403.4,414.036,379.349
ALB,female,468.493,417.05,460.454
ALB,female,424.346,373.76,469.031
ALB,female,214.765,283.397,239.732
ALB,male,346.119,319.138,302.797
ALB,female,347.235,487.485,337.425
ALB,female,347.323,411.885,425.335
ALB,female,342.768,294.013,390.367
ALB,female,328.324,339.607,323.708
ALB,female,472.155,318.668,451.054
ALB,female,374.067,397.019,331.847
ALB,male,385.323,432.341,394.487
ALB,male,318.667,364.745,290.607
ALB,male,244.936,287.93,298.916
ALB,male,416.223,459.414,379.427
ALB,male,291.3,368.085,347.989
ALB,male,435.43,375.113,415.06
ALB,female,271.275,272.989,298.188
ALB,male,424.858,322.907,402.491
ALB,female,381.221,435.166,433.593
ALB,female,460.485,504.041,517.481
ALB,female,328.669,399.441,351.273
ALB,female,546.989,473.887,485.027
ALB,male,442.324,405.254,405.77
ALB,female,378.288,415.381,415.395
ALB,male,304.811,360.566,354.267
ALB,female,440.45,319.654,416.874
ALB,male,364.378,335.489,364.583
ALB,male,399.525,372.801,353.926
ALB,female,298.094,424.719,514.7
ALB,male,319.592,353.714,308.702
ALB,female,456.697,437.096,331.9
ALB,female,253.708,276.464,283.536
ALB,female,296.195,275.455,248.257
ALB,female,398.417,369.453,415.9
ALB,male,390.573,421.26,342.979
ALB,female,502.444,579.975,578.239
ALB,female,406.139,388.631,478.342
ALB,male,401.133,314.679,354.034
ALB,male,453.193,375.026,426.129
ALB,female,430.86,389.328,403.978
ALB,male,334.709,390.566,309.662
ALB,female,549.739,301.925,565.454
ALB,male,355.034,331.452,292.325
ALB,male,232.481,241.305,374.214
ALB,female,352.161,407.054,389.977
ALB,female,451.813,422.922,436.775
ALB,female,337.07,349.479,331.325
ALB,female,223.603,304.886,289.727
ALB,male,333.468,331.853,402.388
ALB,female,312.623,290.562,369.028
ALB,female,425.102,328.382,396.48
ALB,female,293.738,354.471,298.138
ALB,female,367.629,333.833,335.822
ALB,male,387.695,261.6,356.45
ALB,male,391.316,260.377,337.572
ALB,female,424.448,366.074,369.069
ALB,female,238.641,283.805,297.65
ALB,female,259.657,320.221,326.328
ALB,male,436.179,337.947,392.749
ALB,female,467.006,500.001,491.611
ALB,male,376.825,278.846,432.386
ALB,male,429.378,277.74,406.381
ALB,female,555.077,534.997,602.744
ALB,female,328.886,385.32,302.493
ALB,female,420.484,412.215,487.982
ALB,male,410.766,407.318,416.931
ALB,female,409.774,348.973,346.886
ALB,female,287.289,156.645,284.202
ALB,female,273.909,310.976,310.933
ALB,male,374.813,262.61,256.488
ALB,female,419.437,384.667,338.705
ALB,male,298.663,288.168,279.404
ALB,male,287.337,370.596,372.812
ALB,female,336.631,407.634,325.455
ALB,male,436.096,357.47,449.144
ALB,male,364.099,311.834,292.169
ALB,female,406.215,388.948,283.756
ALB,female,565.744,513.007,577.644
ALB,male,463.792,424.913,447.204
ALB,male,315.416,294.935,293.461
ALB,male,686.368,607.869,504.155
ALB,female,471.098,461.907,567.653
ALB,male,495.517,340.966,489.573
ALB,female,335.773,419.177,395.336
ALB,female,421.505,438.668,431.469
ALB,male,396.693,420.465,457.133
ALB,male,307.841,339.974,253.413
ALB,female,244.71,327.1,343.462
ALB,male,359.575,210.598,329.683
ALB,female,321.523,374.54,297.381
ALB,female,373.747,383.089,313.092
ALB,female,311.103,317.126,362.771
ALB,male,357.105,430.783,402.737
ALB,female,326.102,240.845,290.464
ALB,female,309.109,315.938,307.222
ALB,female,474.809,470.022,440.757
ALB,male,480.092,437.187,461.093
ALB,male,501.237,449.431,443.556
ALB,male,293.496,331.931,319.275
ALB,male,271.616,301.44,257.778
ALB,male,401.88,375.303,366.525
ALB,female,400.618,391.713,441.346
ALB,female,305.457,418.955,329.168
ALB,male,495.535,490.286,496.799
ALB,male,666.61,540.619,629.373
ALB,male,416.054,323.413,290.905
ALB,male,475.19,377.422,479.998
ALB,male,398.707,366.614,361.095
ALB,female,353.888,340.233,414.44
ALB,male,349.935,363.844,337.047
ALB,female,456.091,389.25,276.416
ALB,female,486.744,438.074,490.071
ALB,female,293.467,343.589,420.068
ALB,male,340.933,323.419,330.543
ALB,female,483.896,402.73,367.824
ALB,female,407.853,417.831,385.227
ALB,female,364.258,408.69,432.8
ALB,female,436.482,429.528,452.438
ALB,male,312.629,254.584,265.657
ALB,female,394.66,371.995,382.625
ALB,male,252.864,282.197,259.873
ALB,female,379.277,335.585,317.933
ALB,female,312.085,384.106,278.357
ALB,female,361.601,297.016,404.577
ALB,male,309.545,258.753,338.935
ALB,male,365.921,367.459,408.352
ALB,male,472.886,439.132,437.635
ALB,male,346.541,285.112,321.871
ALB,female,364.404,383.101,361.293
ALB,female,387.585,353.05,511.389
ALB,male,339.866,364.736,342.449
ALB,female,391.561,402.411,458.578
ALB,male,204.92,315.07,203.672
ALB,male,378.858,256.532,290.953
ALB,female,297.812,372.443,474.698
ALB,female,300.655,274.823,225.552
ALB,male,342.804,337.897,382.597
ALB,female,342.548,466.614,392.33
ALB,male,313.967,245.778,282.566
ALB,male,362.509,304.961,374.363
ALB,male,290.502,333.778,304.017
ALB,female,386.96,305.842,319.1
ALB,female,243.726,234.173,245.403
ALB,female,498.044,491.617,482.575
ALB,male,329.296,393.778,412.159
ALB,male,301.966,305.484,440.516
ALB,female,396.82,448.64,369.7
ALB,male,307.998,255.684,343.184
ALB,female,422.622,448.291,456.255
ALB,male,417.651,313.576,316.773
ALB,male,394.123,451.015,433.722
ALB,female,469.289,483.357,475.174
ALB,female,210.771,329.429,307.062
ALB,male,281.7,356.131,296.902
ALB,female,412.141,382.228,344.448
ALB,female,284.5,232.633,318.432
ALB,male,456.928,321.078,342.326
ALB,male,369.909,348.36,395.824
ALB,male,291.536,244.932,315.67
ALB,female,524.24,535.436,556.115
ALB,male,494.168,512.872,474.52
ALB,female,420.825,378.834,369.667
ALB,male,360.935,314.967,418.198
ALB,female,415.562,382.767,387.06
ALB,female,275.692,307.31,315.318
ALB,male,262.378,264.089,271.463
ALB,female,456.258,424.074,479.553
ALB,male,238.467,198.142,221.82
